[2024-07-25 13:07:47] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/tasks/class-ss-cancel-task.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/tasks/class-ss-cancel-task.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/tasks/class-ss-transfer-files-locally-task.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/tasks/class-ss-transfer-files-locally-task.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/tasks/class-ss-create-zip-archive.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/tasks/class-ss-create-zip-archive.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/tasks/class-ss-setup-task.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/tasks/class-ss-setup-task.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/tasks/class-ss-generate-404-task.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/tasks/class-ss-generate-404-task.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/tasks/class-ss-fetch-urls-task.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/tasks/class-ss-fetch-urls-task.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/tasks/class-ss-task.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/tasks/class-ss-task.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/tasks/class-ss-wrapup-task.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/tasks/class-ss-wrapup-task.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/index.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/index.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/class-integrations.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/class-integrations.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/class-ss-view.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/class-ss-view.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/class-ss-multisite.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/class-ss-multisite.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/class-page-handlers.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/class-page-handlers.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/class-ss-plugin.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/class-ss-plugin.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/class-ss-plugin-compatibility.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/class-ss-plugin-compatibility.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/class-ss-util.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/class-ss-util.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/class-ss-diagnostic.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/class-ss-diagnostic.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/admin/inc/class-ss-migrate-settings.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/admin/inc/class-ss-migrate-settings.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/admin/inc/class-ss-admin-settings.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/admin/inc/class-ss-admin-settings.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/admin/build/index.asset.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/admin/build/index.asset.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/admin/build/index.js to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/admin/build/index.js
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/admin/build/index.css to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/admin/build/index.css
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/class-ss-url-fetcher.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/class-ss-url-fetcher.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/models/class-ss-model.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/models/class-ss-model.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/models/class-ss-page.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/models/class-ss-page.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/integrations/class-rank-math-integration.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/integrations/class-rank-math-integration.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/integrations/class-elementor-pro-integration.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/integrations/class-elementor-pro-integration.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/integrations/simply-cdn/class-simply-cdn-integration.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/integrations/simply-cdn/class-simply-cdn-integration.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/integrations/simply-cdn/assets/ssh-form-webhook.js to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/integrations/simply-cdn/assets/ssh-form-webhook.js
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/integrations/simply-cdn/src/class-simply-cdn-handler.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/integrations/simply-cdn/src/class-simply-cdn-handler.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/integrations/simply-cdn/src/class-simply-cdn-api.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/integrations/simply-cdn/src/class-simply-cdn-api.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/integrations/simply-cdn/src/class-simply-cdn-webhook.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/integrations/simply-cdn/src/class-simply-cdn-webhook.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/integrations/class-yoast-integration.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/integrations/class-yoast-integration.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/integrations/class-elementor-integration.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/integrations/class-elementor-integration.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/integrations/class-aio-seo-integration.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/integrations/class-aio-seo-integration.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/integrations/class-cookie-yes-integration.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/integrations/class-cookie-yes-integration.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/integrations/class-integration.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/integrations/class-integration.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/integrations/class-brizy-integration.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/integrations/class-brizy-integration.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/integrations/class-seopress-integration.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/integrations/class-seopress-integration.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/compatible-plugins.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/compatible-plugins.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/class-ss-query.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/class-ss-query.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/class-ss-url-extractor.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/class-ss-url-extractor.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/class-ss-archive-creation-job.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/class-ss-archive-creation-job.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/class-ss-upgrade-handler.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/class-ss-upgrade-handler.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/handlers/class-ss-yoast-sitemap-handler.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/handlers/class-ss-yoast-sitemap-handler.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/handlers/class-ss-rank-math-sitemap-handler.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/handlers/class-ss-rank-math-sitemap-handler.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/handlers/class-brizy-image-handler.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/handlers/class-brizy-image-handler.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/handlers/class-ss-handler-404.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/handlers/class-ss-handler-404.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/handlers/class-ss-page-handler.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/handlers/class-ss-page-handler.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/src/class-ss-sql-permissions.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/src/class-ss-sql-permissions.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/compatibility/class-modula-compatibility.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/compatibility/class-modula-compatibility.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/class-modula-backward-compatibility.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/class-modula-backward-compatibility.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/modula-beaver-block/class-modula-beaver.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/modula-beaver-block/class-modula-beaver.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/modula-beaver-block/includes/frontend.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/modula-beaver-block/includes/frontend.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/modula-beaver-block/class-modula-beaver-block.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/modula-beaver-block/class-modula-beaver-block.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/troubleshoot/class-modula-troubleshooting.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/troubleshoot/class-modula-troubleshooting.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/widget/class-modula-widget.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/widget/class-modula-widget.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/admin/class-modula-importer-exporter.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/admin/class-modula-importer-exporter.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/admin/tabs/troubleshooting-options.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/admin/tabs/troubleshooting-options.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/admin/tabs/modula.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/admin/tabs/modula.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/admin/tabs/image-licensing.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/admin/tabs/image-licensing.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/admin/class-wpchill-upsells.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/admin/class-wpchill-upsells.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/admin/class-modula-addons.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/admin/class-modula-addons.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/admin/class-modula-onboarding.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/admin/class-modula-onboarding.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/admin/class-modula-cpt.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/admin/class-modula-cpt.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/admin/class-modula-admin-helpers.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/admin/class-modula-admin-helpers.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/admin/class-modula-readme-parser.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/admin/class-modula-readme-parser.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/admin/modula-js-templates.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/admin/modula-js-templates.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/admin/class-modula-debug.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/admin/class-modula-debug.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/admin/class-modula-cpt-fields-helper.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/admin/class-modula-cpt-fields-helper.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/admin/parser/Parsedown.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/admin/parser/Parsedown.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/admin/parser/class-readme-parser.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/admin/parser/class-readme-parser.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/admin/class-modula-dashboard.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/admin/class-modula-dashboard.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/admin/class-modula-upsells.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/admin/class-modula-upsells.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/admin/class-modula-field-builder.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/admin/class-modula-field-builder.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/admin/templates/modal/modula-modal-albums-upgrade.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/admin/templates/modal/modula-modal-albums-upgrade.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/admin/templates/modal/modula-modal-gallery-defaults-upgrade.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/admin/templates/modal/modula-modal-gallery-defaults-upgrade.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/admin/templates/modal/modula-modal-image-licensing-upgrade.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/admin/templates/modal/modula-modal-image-licensing-upgrade.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/admin/templates/modal/modula-modal-albums-defaults-upgrade.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/admin/templates/modal/modula-modal-albums-defaults-upgrade.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/admin/class-modula-admin.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/admin/class-modula-admin.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/admin/class-modula-image.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/admin/class-modula-image.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/admin/tinymce-galleries.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/admin/tinymce-galleries.php
[2024-07-25 13:07:49] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/libraries/class-modula-review.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/libraries/class-modula-review.php
[2024-07-25 13:07:50] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/libraries/class-wpchill-tracking.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/libraries/class-wpchill-tracking.php
[2024-07-25 13:07:50] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/libraries/class-gamajo-template-loader.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/libraries/class-gamajo-template-loader.php
[2024-07-25 13:07:50] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/libraries/class-modula-template-loader.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/libraries/class-modula-template-loader.php
[2024-07-25 13:07:50] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/class-modula-licensing.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/class-modula-licensing.php
[2024-07-25 13:07:50] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/class-modula.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/class-modula.php
[2024-07-25 13:07:50] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/elementor/class-modula-elementor-widget-activation.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/elementor/class-modula-elementor-widget-activation.php
[2024-07-25 13:07:50] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/elementor/class-modula-elementor-check.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/elementor/class-modula-elementor-check.php
[2024-07-25 13:07:50] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/elementor/widgets/class-modula-elementor.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/elementor/widgets/class-modula-elementor.php
[2024-07-25 13:07:50] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/class-modula-script-manager.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/class-modula-script-manager.php
[2024-07-25 13:07:50] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/uninstall/class-modula-uninstall.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/uninstall/class-modula-uninstall.php
[2024-07-25 13:07:50] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/public/meta/class-modula-meta.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/public/meta/class-modula-meta.php
[2024-07-25 13:07:50] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/public/meta/social_meta.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/public/meta/social_meta.php
[2024-07-25 13:07:50] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/public/modula-helper-functions.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/public/modula-helper-functions.php
[2024-07-25 13:07:50] [class-ss-setup-task.php:150] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/modula-best-grid-gallery/includes/public/class-modula-shortcode.php to queue as: http://localhost:10003/wp-content/plugins/modula-best-grid-gallery/includes/public/class-modula-shortcode.php
